"","NFLX.Open","NFLX.High","NFLX.Low","NFLX.Close","NFLX.Volume","NFLX.Adjusted"
"2653",162.910004,163.550003,160.020004,161.699997,17496700,161.699997
"2654",176.119995,185,174.240005,183.600006,41587400,183.600006
"2655",182.970001,187.169998,181.75,183.860001,17344300,183.860001
"2656",183.839996,185.919998,182.699997,183.600006,7907200,183.600006
"2657",182.720001,191.5,182.710007,188.539993,9277400,188.539993
"2658",188.690002,190.25,187.009995,187.910004,8797300,187.910004
"2659",187.789993,188.660004,185.809998,186.970001,5374500,186.970001
"2660",187.699997,189.699997,187.509995,189.080002,4479300,189.080002
"2661",189.889999,190,179.380005,182.679993,11221000,182.679993
"2662",182,185.029999,181.179993,184.039993,6201900,184.039993
"2663",184.259995,184.970001,180.649994,181.660004,4883600,181.660004
"2664",182.490005,184.619995,181.429993,182.029999,5112700,182.029999
"2665",182.220001,182.570007,177.809998,180.740005,5771300,180.740005
"2666",180.529999,181.220001,178.020004,179.229996,4627700,179.229996
"2667",179.600006,181,178.5,180.270004,4491100,180.270004
"2668",181,182.270004,179.100006,181.330002,4609800,181.330002
"2669",181.369995,181.910004,177.449997,178.360001,6104000,178.360001
"2670",171.429993,175.960007,170.009995,175.779999,9670500,175.779999
"2671",174.029999,174.449997,167.600006,169.139999,9693100,169.139999
"2672",169.860001,172.580002,169,171.399994,5022300,171.399994
"2673",169.800003,172.449997,168.800003,171,7468400,171
"2674",171.529999,171.880005,168.25,168.5,5656100,168.5
"2675",167.5,170.5,166.25,169.979996,7013600,169.979996
"2676",169.229996,170.580002,165.720001,166.089996,5229200,166.089996
"2677",165.949997,169.970001,165.800003,166.539993,7385700,166.539993
"2678",166.910004,168.990005,164.229996,166.759995,6480700,166.759995
"2679",167.759995,169.929993,167.039993,169.339996,4886300,169.339996
"2680",168.350006,169.639999,166.699997,169.059998,4632300,169.059998
"2681",169.860001,171.240005,166.149994,168.130005,5361700,168.130005
"2682",168.580002,168.75,165.5,165.949997,4064000,165.949997
"2683",166.429993,168.669998,165.600006,167.119995,3657300,167.119995
"2684",165,169.679993,164.729996,168.809998,4620900,168.809998
"2685",169.5,174.850006,169.369995,174.690002,8034700,174.690002
"2686",175.449997,176.240005,173.860001,174.710007,6941000,174.710007
"2687",175.550003,176.479996,173.919998,174.740005,3813000,174.740005
"2688",173.399994,175.880005,172.440002,174.520004,4589500,174.520004
"2689",175.25,179.460007,173.729996,179.25,8742600,179.25
"2690",178.800003,180.350006,177.100006,179,6036100,179
"2691",178.449997,180.389999,176.25,176.419998,4590800,176.419998
"2692",178.100006,182.470001,178.029999,181.740005,5979400,181.740005
"2693",182.550003,185.330002,180.639999,185.149994,6689600,185.149994
"2694",184.070007,184.5,182.550003,183.639999,4320300,183.639999
"2695",183.25,185.289993,182.070007,182.630005,4510700,182.630005
"2696",182.729996,184.929993,181.429993,182.350006,5591700,182.350006
"2697",183.610001,185.449997,182.729996,184.619995,5359600,184.619995
"2698",184.979996,186.229996,184.169998,185.679993,4982100,185.679993
"2699",186.100006,186.5,183.199997,185.509995,4625000,185.509995
"2700",185.820007,189.949997,184.509995,188.779999,7148100,188.779999
"2701",188.399994,189.850006,186.389999,187.350006,5464300,187.350006
"2702",186.460007,186.550003,177.699997,178.550003,9367200,178.550003
"2703",180.699997,180.949997,176.550003,179.380005,5602500,179.380005
"2704",181.009995,183.339996,180.699997,181.970001,5710500,181.970001
"2705",181.25,181.949997,179.360001,180.699997,4077000,180.699997
"2706",180.729996,182.899994,180.649994,181.350006,4227900,181.350006
"2707",182.110001,182.800003,176.580002,177.009995,7342000,177.009995
"2708",177.649994,179.699997,177.550003,179.190002,3956900,179.190002
"2709",181.410004,186.699997,181.25,184.449997,9235900,184.449997
"2710",185.649994,194.490005,184.490005,194.389999,19412700,194.389999
"2711",194.300003,198.919998,192.050003,198.020004,15348400,198.020004
"2712",199.100006,199.399994,196.559998,196.869995,6971700,196.869995
"2713",197.850006,198.300003,192.100006,195.080002,6233800,195.080002
"2714",195.570007,196.220001,193.809998,194.949997,6450200,194.949997
"2715",196.75,198.619995,194.710007,195.860001,7753300,195.860001
"2716",199.699997,200.820007,197.190002,199.490005,12081300,199.490005
"2717",201.949997,202.830002,197.860001,202.679993,22105400,202.679993
"2718",200.110001,204.380005,197.770004,199.479996,23900100,199.479996
"2719",199.990005,200.009995,194.25,195.539993,11198900,195.539993
"2720",193.009995,195.25,191.160004,195.130005,7034600,195.130005
"2721",195.899994,196.380005,193.770004,194.160004,5995600,194.160004
"2722",194.169998,194.899994,191.029999,192.470001,6980000,192.470001
"2723",192.75,196.740005,191.399994,196.020004,7069100,196.020004
"2724",195.380005,197.059998,193.009995,193.770004,5315300,193.770004
"2725",194.660004,197.610001,194.080002,195.210007,5185800,195.210007
"2726",197.199997,200.649994,196.220001,199.539993,8128600,199.539993
"2727",199.619995,201.100006,197.070007,198.369995,5439600,198.369995
"2728",198.210007,198.589996,195.220001,196.429993,5518600,196.429993
"2729",197.240005,199.199997,196,198,5017400,198
"2730",197.449997,199.440002,197.089996,199.320007,3606300,199.320007
"2731",199.800003,200.550003,197.990005,200.009995,3678800,200.009995
"2732",200,202.479996,198.089996,200.130005,5846600,200.130005
"2733",200,200.610001,194.800003,195.889999,6468000,195.889999
"2734",196,197.089996,194.740005,196.440002,4237400,196.440002
"2735",194.460007,194.490005,190.809998,193.899994,5979900,193.899994
"2736",191.610001,192.589996,189.5,192.020004,6622200,192.020004
"2737",191.119995,196.050003,191,195.080002,4607000,195.080002
"2738",193.639999,195.880005,193,195.710007,3450500,195.710007
"2739",194.539993,195.419998,191.529999,192.119995,4203100,192.119995
"2740",194.330002,197.699997,193.75,195.509995,5678400,195.509995
"2741",195.740005,195.949997,192.649994,193.199997,3906300,193.199997
"2742",193.300003,194.320007,191.899994,194.100006,3827500,194.100006
"2743",195.039993,197.520004,194.970001,196.229996,4787300,196.229996
"2744",196.580002,196.75,193.630005,196.320007,5895400,196.320007
"2745",196.649994,196.899994,195.330002,195.75,2160500,195.75
"2746",195.559998,195.850006,194,195.050003,3210100,195.050003
"2747",195.339996,199.679993,194.009995,199.179993,6981100,199.179993
"2748",198.910004,199.029999,184.320007,188.149994,14202700,188.149994
"2749",190.309998,190.860001,186.679993,187.580002,6630100,187.580002
"2750",186.990005,189.800003,185,186.820007,6219500,186.820007
"2751",189.360001,189.720001,178.380005,184.039993,9069800,184.039993
"2752",183.5,188.139999,181.190002,184.210007,5783700,184.210007
"2753",183.380005,186.479996,182.880005,185.300003,5490100,185.300003
"2754",185.710007,187.339996,183.220001,185.199997,4659500,185.199997
"2755",186.5,189.419998,186.300003,188.539993,4987300,188.539993
"2756",187.850006,189.419998,185.910004,186.220001,5298600,186.220001
"2757",186.009995,187.850006,184.820007,185.729996,4265900,185.729996
"2758",186.100006,188.690002,185.410004,187.860001,4710000,187.860001
"2759",187.979996,192.639999,187.199997,189.559998,7792800,189.559998
"2760",189.610001,191.429993,188.009995,190.119995,7285600,190.119995
"2761",191.199997,191.649994,188.899994,190.419998,5011000,190.419998
"2762",190.179993,190.300003,185.75,187.020004,7033000,187.020004
"2763",187.940002,189.110001,185.259995,188.820007,6545400,188.820007
"2764",189.440002,190.949997,187.580002,188.619995,4729800,188.619995
"2765",188.330002,190.949997,186.800003,189.940002,3878900,189.940002
"2766",189.779999,189.940002,186.399994,187.759995,3045700,187.759995
"2767",187.800003,188.100006,185.220001,186.240005,4002100,186.240005
"2768",187.179993,194.490005,186.850006,192.710007,10107400,192.710007
"2769",192.509995,193.949997,191.220001,191.960007,5187600,191.960007
"2770",196.100006,201.649994,195.419998,201.070007,10966900,201.070007
"2771",202.050003,206.210007,201.5,205.050003,8591400,205.050003
"2772",206.199997,207.050003,204,205.630005,6029600,205.630005
"2773",207.25,210.020004,205.589996,209.990005,7033200,209.990005
"2774",210.020004,212.5,208.440002,212.050003,5580200,212.050003
"2775",212.110001,212.979996,208.589996,209.309998,6125900,209.309998
"2776",207.570007,213.639999,206.910004,212.520004,5951500,212.520004
"2777",214.289993,217.75,213.350006,217.240005,7659500,217.240005
"2778",217.179993,222.550003,216,221.229996,8199400,221.229996
"2779",224.240005,226.070007,217.199997,221.529999,13516100,221.529999
"2780",221,221.149994,216.320007,217.5,9123100,217.5
"2781",220.339996,220.580002,216.550003,220.330002,8225300,220.330002
"2782",222.75,223.490005,218.5,220.460007,10548600,220.460007
"2783",222,227.789993,221.199997,227.580002,17703300,227.580002
"2784",255.050003,257.709991,248.020004,250.289993,27705300,250.289993
"2785",250.880005,261.709991,249.309998,261.299988,17352400,261.299988
"2786",263,272.299988,260.230011,269.700012,15336400,269.700012
"2787",271.48999,274.600006,268.76001,274.600006,11021800,274.600006
"2788",274.200012,286.809998,273.920013,284.589996,17529700,284.589996
"2789",277,282.730011,272.700012,278.799988,12482900,278.799988
"2790",281.940002,282.290009,269.579987,270.299988,11695100,270.299988
"2791",266.410004,271.950012,263.380005,265.070007,9669000,265.070007
"2792",263,270.619995,262.709991,267.429993,9123600,267.429993
"2793",262,267.899994,250.029999,254.259995,11896100,254.259995
"2794",247.699997,266.700012,245,265.720001,12595800,265.720001
"2795",266.579987,272.450012,264.329987,264.559998,8981500,264.559998
"2796",267.079987,267.619995,250,250.100006,9306700,250.100006
"2797",253.850006,255.800003,236.110001,249.470001,16906900,249.470001
"2798",252.139999,259.149994,249,257.950012,8534900,257.950012
"2799",257.290009,261.410004,254.699997,258.269989,6855200,258.269989
"2800",260.470001,269.880005,260.329987,266,10972000,266
"2801",270.029999,280.5,267.630005,280.269989,10759700,280.269989
"2802",278.730011,281.959991,275.690002,278.519989,8312400,278.519989
"2803",277.73999,285.809998,276.609985,278.549988,7769000,278.549988
"2804",282.070007,286.640015,280.01001,281.040009,9371100,281.040009
"2805",283.880005,284.5,274.450012,278.140015,8891500,278.140015
"2806",281,286,277.809998,285.929993,7301800,285.929993
"2807",288.75,295.649994,287.01001,294.160004,10268600,294.160004
"2808",294.769989,297.359985,290.589996,290.609985,9416500,290.609985
"2809",293.100006,295.75,290.779999,291.380005,7653500,291.380005
"2810",292.75,295.25,283.829987,290.390015,11932100,290.390015
"2811",284.649994,301.179993,283.230011,301.049988,13345300,301.049988
"2812",302.850006,316.910004,297.600006,315,18986100,315
"2813",319.880005,325.790009,316.5,325.220001,18525800,325.220001
"2814",320,323.73999,314.549988,321.160004,17132200,321.160004
"2815",322.200012,322.920013,314.130005,317,11340100,317
"2816",321.329987,331.440002,320.230011,331.440002,14500200,331.440002
"2817",333.559998,333.980011,318.600006,321.299988,20369200,321.299988
"2818",323.869995,325.839996,313.279999,315.880005,12917200,315.880005
"2819",318.160004,323.880005,317.700012,321.549988,10475100,321.549988
"2820",323.170013,323.399994,318.140015,321.089996,5642900,321.089996
"2821",321.420013,324.109985,318.369995,318.450012,7333700,318.450012
"2822",315.799988,317,307.339996,313.480011,9925200,313.480011
"2823",313.26001,319.5,312.799988,317.5,5991900,317.5
"2824",316.350006,319.399994,314.51001,316.480011,5263900,316.480011
"2825",313.070007,314.119995,305.660004,306.700012,8063300,306.700012
"2826",307.410004,309.369995,300.359985,300.940002,9529900,300.940002
"2827",309.359985,321.029999,302,320.350006,11988300,320.350006
"2828",322.48999,322.899994,297,300.690002,12068600,300.690002
"2829",298.390015,298.799988,281.609985,285.769989,18972900,285.769989
"2830",287,295.350006,275.899994,295.350006,19145500,295.350006
"2831",291.940002,292.869995,275.049988,280.290009,13405800,280.290009
"2832",285.450012,291.25,278.01001,283.670013,12694900,283.670013
"2833",273.630005,290.309998,271.220001,288.940002,12914000,288.940002
"2834",293.149994,299.160004,289.109985,293.970001,10655200,293.970001
"2835",289.100006,298.850006,285.649994,288.850006,11444800,288.850006
"2836",291.769989,299.549988,289.119995,289.929993,9853600,289.929993
"2837",297.679993,298.950012,291.690002,298.070007,10660500,298.070007
"2838",302.880005,311.640015,301.820007,303.670013,14877400,303.670013
"2839",309.720001,311.130005,306.75,309.25,10249400,309.25
"2840",317.290009,317.48999,308.230011,311.649994,12046600,311.649994
"2841",315.98999,316.100006,304,307.779999,20307900,307.779999
"2842",329.660004,338.619995,323.769989,336.059998,33866500,336.059998
"2843",336.299988,338.820007,331.100006,334.519989,11221100,334.519989
"2844",332.880005,335.309998,326.769989,332.700012,8438800,332.700012
"2845",332.220001,336.51001,326,327.769989,9158700,327.769989
"2846",329.149994,331.220001,317.079987,318.690002,8968000,318.690002
"2847",319.220001,320.25,302.309998,307.019989,13893200,307.019989
"2848",306.369995,309.980011,292.619995,305.76001,14919700,305.76001
"2849",310,316.630005,305.579987,313.980011,9266700,313.980011
"2850",316.25,317.450012,306.5,311.76001,7074400,311.76001
"2851",311.070007,317.880005,310.119995,312.459991,6088800,312.459991
"2852",310.359985,313.480011,306.690002,313.299988,6036600,313.299988
"2853",311.649994,317.100006,310.399994,313.359985,5697100,313.359985
"2854",312.589996,312.589996,305.730011,311.690002,6135800,311.690002
"2855",308.709991,320.980011,307.670013,320.089996,8209500,320.089996
"2856",321.98999,329.019989,319.339996,326.26001,7117800,326.26001
"2857",325.899994,327.350006,323.049988,326.890015,4735700,326.890015
"2858",328.790009,331.950012,327.51001,330.299988,5633400,330.299988
"2859",331.5,332.059998,327.339996,329.600006,5302300,329.600006
"2860",329.649994,331.26001,324.869995,326.459991,4589700,326.459991
"2861",327.25,330.5,327.040009,328.529999,4089800,328.529999
"2862",325.940002,326.940002,322.429993,326.130005,4746100,326.130005
"2863",326.279999,329.720001,325.140015,328.190002,3671700,328.190002
"2864",327.529999,330.450012,323.170013,325.220001,4935700,325.220001
"2865",324.899994,326.420013,322.799988,324.179993,3577700,324.179993
"2866",327.109985,331.880005,325.450012,331.820007,6657300,331.820007
"2867",334.049988,336.630005,331.149994,331.619995,5964400,331.619995
"2868",329.040009,345,328.089996,344.720001,10049100,344.720001
"2869",344.339996,354,341.119995,349.290009,14758600,349.290009
"2870",349.899994,354.359985,348.829987,351.290009,7817400,351.290009
"2871",351.5,356.100006,346.709991,349.730011,9717900,349.730011
"2872",352.369995,354,349.26001,353.540009,5685500,353.540009
"2873",353.799988,355.529999,350.209991,351.600006,6921700,351.600006
"2874",353.880005,359.98999,352.820007,359.929993,7112300,359.929993
"2875",362.679993,363,355.51001,361.809998,7682000,361.809998
"2876",363.320007,369.829987,361.410004,365.799988,8358000,365.799988
"2877",367.779999,369.679993,363.329987,367.450012,7712300,367.450012
"2878",368.540009,368.700012,357.799988,361.399994,8278000,361.399994
"2879",358.059998,362.390015,356.25,360.570007,5225700,360.570007
"2880",361.880005,365.670013,360.910004,361.450012,4432400,361.450012
"2881",363.600006,365.980011,362,363.829987,4291000,363.829987
"2882",367.529999,384.25,364.109985,379.929993,18222800,379.929993
"2883",384.269989,395.029999,383.25,392.869995,14598300,392.869995
"2884",390.709991,398.859985,387.51001,391.980011,13588100,391.980011
"2885",387.720001,393.160004,386.5,390.399994,6824800,390.399994
"2886",389.5,405.290009,388.5,404.980011,16697100,404.980011
"2887",415.149994,419.470001,409.600006,416.76001,16494600,416.76001
"2888",421.380005,423.209991,406.369995,415.440002,18389900,415.440002
"2889",419.980011,420.5,409.649994,411.089996,10428600,411.089996
